decision_step,episode_id,action,reward,done,obs_json,next_obs_json
20,3,1,-9.56668062210083,False,"[0.0, 0.008401679806411266, 0.26264098286628723, 0.4782894551753998, 0.0, 0.1782817393541336, 0.0, 0.10000000149011612, 1.0]","[0.0, 6.703890903736465e-06, 0.08940555900335312, 0.08940555900335312, 0.0, 0.11410031467676163, 0.0, 0.13333334028720856, 1.0]"
21,3,1,-13.597325253486634,False,"[0.0, 6.703890903736465e-06, 0.08940555900335312, 0.08940555900335312, 0.0, 0.11410031467676163, 0.0, 0.13333334028720856, 1.0]","[0.0, 5.34918642713933e-09, 0.13605603575706482, 0.13605603575706482, 0.0, 0.0730242058634758, 0.0, 0.1666666716337204, 1.0]"
22,3,1,-18.99829202890396,False,"[0.0, 5.34918642713933e-09, 0.13605603575706482, 0.13605603575706482, 0.0, 0.0730242058634758, 0.0, 0.1666666716337204, 1.0]","[0.0, 4.2682372393409995e-12, 0.17760184407234192, 0.17760184407234192, 0.0, 0.0467354878783226, 0.0, 0.20000000298023224, 1.0]"
23,3,1,-23.850723612308503,False,"[0.0, 4.2682372393409995e-12, 0.17760184407234192, 0.17760184407234192, 0.0, 0.0467354878783226, 0.0, 0.20000000298023224, 1.0]","[0.0, 3.4057231810240155e-15, 0.21791820228099823, 0.21791820228099823, 0.0, 0.02991071343421936, 0.0, 0.23333333432674408, 1.0]"
24,3,1,-1.31871657371521,False,"[0.0, 3.4057231810240155e-15, 0.21791820228099823, 0.21791820228099823, 0.0, 0.02991071343421936, 0.0, 0.23333333432674408, 1.0]","[0.0, 2.717503585991113e-18, 0.0, 0.0, 0.0, 0.01914285682141781, 0.0, 0.014999999664723873, 1.0]"
25,3,1,-0.0,False,"[0.0, 2.717503585991113e-18, 0.0, 0.0, 0.0, 0.01914285682141781, 0.0, 0.014999999664723873, 1.0]","[0.0, 2.1683578483732954e-21, 0.0, 0.0, 0.0, 0.012251428328454494, 0.0, 0.04833333194255829, 1.0]"
26,3,1,-0.0,False,"[0.0, 2.1683578483732954e-21, 0.0, 0.0, 0.0, 0.012251428328454494, 0.0, 0.04833333194255829, 1.0]","[0.0, 1.7301818021504677e-24, 0.0, 0.0, 0.0, 0.007840913720428944, 0.0, 0.029999999329447746, 1.0]"
27,3,1,-0.0,False,"[0.0, 1.7301818021504677e-24, 0.0, 0.0, 0.0, 0.007840913720428944, 0.0, 0.029999999329447746, 1.0]","[0.0, 1.3805512657114804e-27, 0.0, 0.0, 0.0, 0.005018184892833233, 0.0, 0.06333333253860474, 1.0]"
28,3,1,-0.0,False,"[0.0, 1.3805512657114804e-27, 0.0, 0.0, 0.0, 0.005018184892833233, 0.0, 0.06333333253860474, 1.0]","[0.0, 1.1015731534719578e-30, 0.0, 0.0, 0.0, 0.0032116384245455265, 0.0, 0.09666666388511658, 1.0]"
29,3,1,-0.0,False,"[0.0, 1.1015731534719578e-30, 0.0, 0.0, 0.0, 0.0032116384245455265, 0.0, 0.09666666388511658, 1.0]","[0.0, 8.789702070266037e-34, 0.0, 0.0, 0.0, 0.002055448479950428, 0.0, 0.12999999523162842, 1.0]"
30,3,1,-0.0,False,"[0.0, 8.789702070266037e-34, 0.0, 0.0, 0.0, 0.002055448479950428, 0.0, 0.12999999523162842, 1.0]","[0.0, 7.013502401269778e-37, 0.0, 0.0, 0.0, 0.0013154870830476284, 0.0, 0.16333332657814026, 1.0]"
31,3,1,-1.0468892693519591,False,"[0.0, 7.013502401269778e-37, 0.0, 0.0, 0.0, 0.0013154870830476284, 0.0, 0.16333332657814026, 1.0]","[0.0, 0.00020761930500157177, 0.02573952078819275, 0.02573952078819275, 0.0, 0.10084190964698792, 0.0, 0.1966666728258133, 1.0]"
32,3,1,-5.6602549195289615,False,"[0.0, 0.00020761930500157177, 0.02573952078819275, 0.02573952078819275, 0.0, 0.10084190964698792, 0.0, 0.1966666728258133, 1.0]","[0.0, 1.6566414728913514e-07, 0.06617597490549088, 0.06617597490549088, 0.0, 0.06453882157802582, 0.0, 0.23000000417232513, 1.0]"
33,3,1,-10.348102474212647,False,"[0.0, 1.6566414728913514e-07, 0.06617597490549088, 0.06617597490549088, 0.0, 0.06453882157802582, 0.0, 0.23000000417232513, 1.0]","[0.0, 1.321871778703354e-10, 0.10458961129188538, 0.10458961129188538, 0.0, 0.04130484536290169, 0.0, 0.2633333206176758, 1.0]"
34,3,1,-15.31927547454834,False,"[0.0, 1.321871778703354e-10, 0.10458961129188538, 0.10458961129188538, 0.0, 0.04130484536290169, 0.0, 0.2633333206176758, 1.0]","[0.0, 1.0547514467731944e-13, 0.14950993657112122, 0.14950993657112122, 0.0, 0.02643510140478611, 0.0, 0.2966666519641876, 1.0]"
35,3,1,-20.51587951183319,False,"[0.0, 1.0547514467731944e-13, 0.14950993657112122, 0.14950993657112122, 0.0, 0.02643510140478611, 0.0, 0.2966666519641876, 1.0]","[0.0, 8.416100835073007e-17, 0.19023774564266205, 0.19023774564266205, 0.0, 0.016918465495109558, 0.0, 0.33000001311302185, 1.0]"
36,3,1,-25.31734436750412,False,"[0.0, 8.416100835073007e-17, 0.19023774564266205, 0.19023774564266205, 0.0, 0.016918465495109558, 0.0, 0.33000001311302185, 1.0]","[0.0, 6.715397948352132e-20, 0.22906875610351562, 0.22906875610351562, 0.0, 0.01082781795412302, 0.0, 0.3633333444595337, 1.0]"
37,3,1,-2.7853559255599976,False,"[0.0, 6.715397948352132e-20, 0.22906875610351562, 0.22906875610351562, 0.0, 0.01082781795412302, 0.0, 0.3633333444595337, 1.0]","[0.0, 5.358367990972483e-23, 0.0, 0.0, 0.0, 0.006929803639650345, 0.0, 0.39666667580604553, 1.0]"
38,3,1,-0.0,False,"[0.0, 5.358367990972483e-23, 0.0, 0.0, 0.0, 0.006929803639650345, 0.0, 0.39666667580604553, 1.0]","[0.0, 4.275563243944499e-26, 0.0, 0.0, 0.0, 0.004435074049979448, 0.0, 0.4300000071525574, 1.0]"
39,3,1,-1.5640295553207395,False,"[0.0, 4.275563243944499e-26, 0.0, 0.0, 0.0, 0.004435074049979448, 0.0, 0.4300000071525574, 1.0]","[0.0, 0.0005939259426668286, 0.02910691127181053, 0.03723707050085068, 0.0, 0.4828384518623352, 0.0, 0.4633333384990692, 1.0]"
40,3,1,-4.750647907257081,False,"[0.0, 0.0005939259426668286, 0.02910691127181053, 0.03723707050085068, 0.0, 0.4828384518623352, 0.0, 0.4633333384990692, 1.0]","[0.0, 3.536848453222774e-05, 0.06042535975575447, 0.07588211447000504, 0.0, 0.40901660919189453, 0.0, 0.49666666984558105, 1.0]"
41,3,1,-14.335986506938934,False,"[0.0, 3.536848453222774e-05, 0.06042535975575447, 0.07588211447000504, 0.0, 0.40901660919189453, 0.0, 0.49666666984558105, 1.0]","[0.0, 2.8221315062637586e-08, 0.16651727259159088, 0.16651727259159088, 0.0, 0.261770635843277, 0.0, 0.5299999713897705, 1.0]"
42,3,1,-26.26806217432022,False,"[0.0, 2.8221315062637586e-08, 0.16651727259159088, 0.16651727259159088, 0.0, 0.261770635843277, 0.0, 0.5299999713897705, 1.0]","[0.0, 2.2518426359696697e-11, 0.26845261454582214, 0.26845261454582214, 0.0, 0.16753320395946503, 0.0, 0.02666666731238365, 1.0]"
43,3,1,-8.034113121032714,False,"[0.0, 2.2518426359696697e-11, 0.26845261454582214, 0.26845261454582214, 0.0, 0.16753320395946503, 0.0, 0.02666666731238365, 1.0]","[0.15000000596046448, 0.1431134194135666, 0.04564262554049492, 0.06213375926017761, 0.0, 0.36722123622894287, 0.0, 0.05999999865889549, 1.0]"
44,3,0,-10.281617456674576,False,"[0.15000000596046448, 0.1431134194135666, 0.04564262554049492, 0.06213375926017761, 0.0, 0.36722123622894287, 0.0, 0.05999999865889549, 1.0]","[0.0, 0.00986737571656704, 0.1371021866798401, 0.1371021866798401, 0.0, 0.3150216042995453, 0.0, 0.03333333507180214, 0.0]"
45,3,0,-26.736993396282195,False,"[0.0, 0.00986737571656704, 0.1371021866798401, 0.1371021866798401, 0.0, 0.3150216042995453, 0.0, 0.03333333507180214, 0.0]","[0.0, 7.873402864788659e-06, 0.2829134166240692, 0.2829134166240692, 0.0, 0.20161382853984833, 0.0, 0.06666667014360428, 0.0]"
46,3,0,-40.04777208566666,False,"[0.0, 7.873402864788659e-06, 0.2829134166240692, 0.2829134166240692, 0.0, 0.20161382853984833, 0.0, 0.06666667014360428, 0.0]","[0.0, 6.282366626919611e-09, 0.3790093660354614, 0.3790093660354614, 0.0, 0.12903285026550293, 0.0, 0.10000000149011612, 0.0]"
47,3,0,-49.67626605033875,False,"[0.0, 6.282366626919611e-09, 0.3790093660354614, 0.3790093660354614, 0.0, 0.12903285026550293, 0.0, 0.10000000149011612, 0.0]","[0.0, 5.012842571594511e-12, 0.4508727490901947, 0.4508727490901947, 0.0, 0.08258102089166641, 0.0, 0.02666666731238365, 0.0]"
48,3,0,-25.469857347011565,False,"[0.0, 5.012842571594511e-12, 0.4508727490901947, 0.4508727490901947, 0.0, 0.08258102089166641, 0.0, 0.02666666731238365, 0.0]","[0.0, 3.9998606775901516e-15, 0.0, 0.0, 0.0, 0.052851855754852295, 0.0, 0.008333333767950535, 0.0]"
49,3,1,-0.1,False,"[0.0, 3.9998606775901516e-15, 0.0, 0.0, 0.0, 0.052851855754852295, 0.0, 0.008333333767950535, 0.0]","[0.0, 3.1915796134041886e-18, 0.0, 0.0, 0.0, 0.033825185149908066, 0.0, 0.03333333507180214, 1.0]"
50,3,1,-0.0,False,"[0.0, 3.1915796134041886e-18, 0.0, 0.0, 0.0, 0.033825185149908066, 0.0, 0.03333333507180214, 1.0]","[0.0, 2.5466336413352254e-21, 0.0, 0.0, 0.0, 0.021648120135068893, 0.0, 0.06666667014360428, 1.0]"
51,3,1,-0.0,False,"[0.0, 2.5466336413352254e-21, 0.0, 0.0, 0.0, 0.021648120135068893, 0.0, 0.06666667014360428, 1.0]","[0.0, 2.0320167477822627e-24, 0.0, 0.0, 0.0, 0.013854796066880226, 0.0, 0.10000000149011612, 1.0]"
52,3,1,-0.0,False,"[0.0, 2.0320167477822627e-24, 0.0, 0.0, 0.0, 0.013854796066880226, 0.0, 0.10000000149011612, 1.0]","[0.0, 1.6213920793380097e-27, 0.0, 0.0, 0.0, 0.008867070078849792, 0.0, 0.13333334028720856, 1.0]"
53,3,1,-0.0,False,"[0.0, 1.6213920793380097e-27, 0.0, 0.0, 0.0, 0.008867070078849792, 0.0, 0.13333334028720856, 1.0]","[0.0, 1.2937455090121831e-30, 0.0, 0.0, 0.0, 0.005674924701452255, 0.0, 0.1666666716337204, 1.0]"
54,3,1,-0.6545338749885559,False,"[0.0, 1.2937455090121831e-30, 0.0, 0.0, 0.0, 0.005674924701452255, 0.0, 0.1666666716337204, 1.0]","[0.0, 0.031747005879879, 0.018575023859739304, 0.021972864866256714, 0.0, 0.10363195091485977, 0.0, 0.20000000298023224, 1.0]"
55,3,1,-6.549708759784698,False,"[0.0, 0.031747005879879, 0.018575023859739304, 0.021972864866256714, 0.0, 0.10363195091485977, 0.0, 0.20000000298023224, 1.0]","[0.0, 2.5331655706395395e-05, 0.08395334333181381, 0.08735118806362152, 0.0, 0.14632445573806763, 0.0, 0.23333333432674408, 1.0]"
56,3,1,-7.601671612262725,False,"[0.0, 2.5331655706395395e-05, 0.08395334333181381, 0.08735118806362152, 0.0, 0.14632445573806763, 0.0, 0.23333333432674408, 1.0]","[0.0, 0.00023206572222989053, 0.07862889766693115, 0.14645400643348694, 0.0, 0.27364763617515564, 0.0, 0.2666666805744171, 1.0]"
57,3,1,-13.544841395815212,False,"[0.0, 0.00023206572222989053, 0.07862889766693115, 0.14645400643348694, 0.0, 0.27364763617515564, 0.0, 0.2666666805744171, 1.0]","[0.10000000149011612, 0.03000018559396267, 0.07554999738931656, 0.19785581529140472, 0.0, 0.17513449490070343, 0.0, 0.30000001192092896, 1.0]"
58,3,0,-8.469538661837577,False,"[0.10000000149011612, 0.03000018559396267, 0.07554999738931656, 0.19785581529140472, 0.0, 0.17513449490070343, 0.0, 0.30000001192092896, 1.0]","[0.10000000149011612, 0.09984839707612991, 0.06566838175058365, 0.1560981720685959, 0.0, 0.4720860719680786, 0.0, 0.03333333507180214, 0.0]"
59,3,0,-13.033319660027823,False,"[0.10000000149011612, 0.09984839707612991, 0.06566838175058365, 0.1560981720685959, 0.0, 0.4720860719680786, 0.0, 0.03333333507180214, 0.0]","[0.0, 0.00037888670340180397, 0.1459369659423828, 0.22129513323307037, 0.0, 0.30213508009910583, 0.0, 0.06666667014360428, 0.0]"
60,3,0,-22.027334789435066,False,"[0.0, 0.00037888670340180397, 0.1459369659423828, 0.22129513323307037, 0.0, 0.30213508009910583, 0.0, 0.06666667014360428, 0.0]","[0.0, 3.0232229164539604e-07, 0.22930465638637543, 0.2814767360687256, 0.0, 0.19336645305156708, 0.0, 0.10000000149011612, 0.0]"
61,3,0,-30.142555284500123,False,"[0.0, 3.0232229164539604e-07, 0.22930465638637543, 0.2814767360687256, 0.0, 0.19336645305156708, 0.0, 0.10000000149011612, 0.0]","[0.0, 2.412298139020663e-10, 0.22330638766288757, 0.22330638766288757, 0.0, 0.12375453114509583, 0.0, 0.13333334028720856, 0.0]"
62,3,0,-3.004034972190857,False,"[0.0, 2.412298139020663e-10, 0.22330638766288757, 0.22330638766288757, 0.0, 0.12375453114509583, 0.0, 0.13333334028720856, 0.0]","[0.05000000074505806, 0.04674150049686432, 0.008928944356739521, 0.010364343412220478, 0.0, 0.07920289784669876, 0.0, 0.1666666716337204, 0.0]"
63,3,0,-3.483265109856923,False,"[0.05000000074505806, 0.04674150049686432, 0.008928944356739521, 0.010364343412220478, 0.0, 0.07920289784669876, 0.0, 0.1666666716337204, 0.0]","[0.05000000074505806, 0.059416599571704865, 0.03394099324941635, 0.05629255622625351, 0.0, 0.31068986654281616, 0.0, 0.20000000298023224, 0.0]"
64,3,0,-5.844896603822709,False,"[0.05000000074505806, 0.059416599571704865, 0.03394099324941635, 0.05629255622625351, 0.0, 0.31068986654281616, 0.0, 0.20000000298023224, 0.0]","[0.0, 0.0052865478210151196, 0.05692083761096001, 0.1044771745800972, 0.0, 0.47884151339530945, 0.0, 0.004999999888241291, 0.0]"
65,3,1,-9.799554073810578,False,"[0.0, 0.0052865478210151196, 0.05692083761096001, 0.1044771745800972, 0.0, 0.47884151339530945, 0.0, 0.004999999888241291, 0.0]","[0.0, 4.21825643570628e-06, 0.10039534419775009, 0.15421846508979797, 0.0, 0.30645856261253357, 0.0, 0.038333334028720856, 1.0]"
66,3,1,-16.685764425992964,False,"[0.0, 4.21825643570628e-06, 0.10039534419775009, 0.15421846508979797, 0.0, 0.30645856261253357, 0.0, 0.038333334028720856, 1.0]","[0.0, 3.365842271563224e-09, 0.16156254708766937, 0.20013970136642456, 0.0, 0.19613347947597504, 0.0, 0.0716666653752327, 1.0]"
67,3,1,-22.237030577659606,False,"[0.0, 3.365842271563224e-09, 0.16156254708766937, 0.20013970136642456, 0.0, 0.19613347947597504, 0.0, 0.0716666653752327, 1.0]","[0.0, 2.685681971953402e-12, 0.20627668499946594, 0.24485383927822113, 0.0, 0.12552542984485626, 0.0, 0.10499999672174454, 1.0]"
68,3,1,-27.849213564395903,False,"[0.0, 2.685681971953402e-12, 0.20627668499946594, 0.24485383927822113, 0.0, 0.12552542984485626, 0.0, 0.10499999672174454, 1.0]","[0.0, 2.1429664632573045e-15, 0.2590893805027008, 0.2976665198802948, 0.0, 0.08033627271652222, 0.0, 0.13833333551883698, 1.0]"
69,3,1,-14.386486977338791,False,"[0.0, 2.1429664632573045e-15, 0.2590893805027008, 0.2976665198802948, 0.0, 0.08033627271652222, 0.0, 0.13833333551883698, 1.0]","[0.0, 1.7099214992851703e-18, 0.0, 0.0, 0.0, 0.05141521617770195, 0.0, 0.004999999888241291, 1.0]"
70,3,1,-0.0,False,"[0.0, 1.7099214992851703e-18, 0.0, 0.0, 0.0, 0.05141521617770195, 0.0, 0.004999999888241291, 1.0]","[0.0, 1.3643851449986354e-21, 0.0, 0.0, 0.0, 0.032905738800764084, 0.0, 0.038333334028720856, 1.0]"
71,3,1,-0.0,False,"[0.0, 1.3643851449986354e-21, 0.0, 0.0, 0.0, 0.032905738800764084, 0.0, 0.038333334028720856, 1.0]","[0.0, 1.0886738031374991e-24, 0.0, 0.0, 0.0, 0.0210596714168787, 0.0, 0.019999999552965164, 1.0]"
72,3,1,-0.0,False,"[0.0, 1.0886738031374991e-24, 0.0, 0.0, 0.0, 0.0210596714168787, 0.0, 0.019999999552965164, 1.0]","[0.0, 8.686775087957437e-28, 0.0, 0.0, 0.0, 0.013478190638124943, 0.0, 0.0533333346247673, 1.0]"
73,3,1,-0.0,False,"[0.0, 8.686775087957437e-28, 0.0, 0.0, 0.0, 0.013478190638124943, 0.0, 0.0533333346247673, 1.0]","[0.0, 6.931374850075629e-31, 0.0, 0.0, 0.0, 0.008626041933894157, 0.0, 0.08666666597127914, 1.0]"
74,3,1,-0.0,False,"[0.0, 6.931374850075629e-31, 0.0, 0.0, 0.0, 0.008626041933894157, 0.0, 0.08666666597127914, 1.0]","[0.0, 5.530700920618863e-34, 0.0, 0.0, 0.0, 0.00552066694945097, 0.0, 0.11999999731779099, 1.0]"
75,3,1,-0.0,False,"[0.0, 5.530700920618863e-34, 0.0, 0.0, 0.0, 0.00552066694945097, 0.0, 0.11999999731779099, 1.0]","[0.0, 4.41307181100318e-37, 0.0, 0.0, 0.0, 0.0035332266706973314, 0.0, 0.15333333611488342, 1.0]"
76,3,1,-1.9296000361442567,False,"[0.0, 4.41307181100318e-37, 0.0, 0.0, 0.0, 0.0035332266706973314, 0.0, 0.15333333611488342, 1.0]","[0.0, 0.00014533351350110024, 0.04360435530543327, 0.04360435530543327, 0.0, 0.1022612676024437, 0.0, 0.18666666746139526, 1.0]"
77,3,1,-8.922760319709777,False,"[0.0, 0.00014533351350110024, 0.04360435530543327, 0.04360435530543327, 0.0, 0.1022612676024437, 0.0, 0.18666666746139526, 1.0]","[0.0, 1.1596490878673649e-07, 0.10102036595344543, 0.10102036595344543, 0.0, 0.06544721126556396, 0.0, 0.2199999988079071, 1.0]"
78,3,1,-8.357413539886478,False,"[0.0, 1.1596490878673649e-07, 0.10102036595344543, 0.10102036595344543, 0.0, 0.06544721126556396, 0.0, 0.2199999988079071, 1.0]","[0.10000000149011612, 0.10217055678367615, 0.055637750774621964, 0.15944834053516388, 0.0, 0.2418862134218216, 0.0, 0.25333333015441895, 1.0]"
79,3,0,-11.54620097716649,False,"[0.10000000149011612, 0.10217055678367615, 0.055637750774621964, 0.15944834053516388, 0.0, 0.2418862134218216, 0.0, 0.25333333015441895, 1.0]","[0.0, 0.004458558280020952, 0.12475711107254028, 0.21414341032505035, 0.0, 0.3148071765899658, 0.0, 0.2866666615009308, 0.0]"
80,3,0,-18.131523458162945,False,"[0.0, 0.004458558280020952, 0.12475711107254028, 0.21414341032505035, 0.0, 0.3148071765899658, 0.0, 0.2866666615009308, 0.0]","[0.0, 3.5575849324231967e-06, 0.17853187024593353, 0.2679181694984436, 0.0, 0.201476588845253, 0.0, 0.3199999928474426, 0.0]"
81,3,0,-26.371872347593307,False,"[0.0, 3.5575849324231967e-06, 0.17853187024593353, 0.2679181694984436, 0.0, 0.201476588845253, 0.0, 0.3199999928474426, 0.0]","[0.0, 2.8386775152711152e-09, 0.2720014452934265, 0.33079877495765686, 0.0, 0.1289450228214264, 0.0, 0.35333332419395447, 0.0]"
82,3,0,-30.24844981431961,False,"[0.0, 2.8386775152711152e-09, 0.2720014452934265, 0.33079877495765686, 0.0, 0.1289450228214264, 0.0, 0.35333332419395447, 0.0]","[0.0, 2.2650451392963733e-12, 0.2649657130241394, 0.2649657130241394, 0.0, 0.08252481371164322, 0.0, 0.3866666555404663, 0.0]"
83,3,0,-13.427449071407318,False,"[0.0, 2.2650451392963733e-12, 0.2649657130241394, 0.2649657130241394, 0.0, 0.08252481371164322, 0.0, 0.3866666555404663, 0.0]","[0.0, 1.807330928457209e-15, 0.0, 0.0, 0.0, 0.05281588062644005, 0.0, 0.41999998688697815, 0.0]"
84,3,1,-1.395049583911896,False,"[0.0, 1.807330928457209e-15, 0.0, 0.0, 0.0, 0.05281588062644005, 0.0, 0.41999998688697815, 0.0]","[0.0, 0.00020761930500157177, 0.035735804587602615, 0.035735804587602615, 0.0, 0.1338021606206894, 0.0, 0.03333333507180214, 1.0]"
85,3,1,-7.326522779464722,False,"[0.0, 0.00020761930500157177, 0.035735804587602615, 0.035735804587602615, 0.0, 0.1338021606206894, 0.0, 0.03333333507180214, 1.0]","[0.0, 0.0002967646869365126, 0.08752061426639557, 0.12601780891418457, 0.0, 0.18563339114189148, 0.0, 0.06666667014360428, 1.0]"
86,3,1,-15.599245238304139,False,"[0.0, 0.0002967646869365126, 0.08752061426639557, 0.12601780891418457, 0.0, 0.18563339114189148, 0.0, 0.06666667014360428, 1.0]","[0.0, 2.3679525895659026e-07, 0.1627652645111084, 0.2012624591588974, 0.0, 0.11880536377429962, 0.0, 0.10000000149011612, 1.0]"
87,3,1,-22.508334594964982,False,"[0.0, 2.3679525895659026e-07, 0.1627652645111084, 0.2012624591588974, 0.0, 0.11880536377429962, 0.0, 0.10000000149011612, 1.0]","[0.05000000074505806, 0.04159649834036827, 0.09916430711746216, 0.27551865577697754, 0.0, 0.07603543251752853, 0.0, 0.13333334028720856, 1.0]"
88,3,1,-16.638644170761108,False,"[0.05000000074505806, 0.04159649834036827, 0.09916430711746216, 0.27551865577697754, 0.0, 0.07603543251752853, 0.0, 0.13333334028720856, 1.0]","[0.0, 0.01714329421520233, 0.19881893694400787, 0.3299914300441742, 0.0, 0.20866267383098602, 0.0, 0.1666666716337204, 1.0]"
89,3,1,-16.89461088180542,False,"[0.0, 0.01714329421520233, 0.19881893694400787, 0.3299914300441742, 0.0, 0.20866267383098602, 0.0, 0.1666666716337204, 1.0]","[0.0, 1.3679023140866775e-05, 0.1247142106294632, 0.1247142106294632, 0.0, 0.13354411721229553, 0.0, 0.20000000298023224, 1.0]"
90,3,1,-21.04178522825241,False,"[0.0, 1.3679023140866775e-05, 0.1247142106294632, 0.1247142106294632, 0.0, 0.13354411721229553, 0.0, 0.20000000298023224, 1.0]","[0.0, 1.0914802395234346e-08, 0.22348569333553314, 0.22348569333553314, 0.0, 0.08546823263168335, 0.0, 0.23333333432674408, 1.0]"
91,3,1,-33.3381388425827,False,"[0.0, 1.0914802395234346e-08, 0.22348569333553314, 0.22348569333553314, 0.0, 0.08546823263168335, 0.0, 0.23333333432674408, 1.0]","[0.0, 8.709168802800704e-12, 0.3133211135864258, 0.3133211135864258, 0.0, 0.054699670523405075, 0.0, 0.2666666805744171, 1.0]"
92,3,1,-32.01399686336517,False,"[0.0, 8.709168802800704e-12, 0.3133211135864258, 0.3133211135864258, 0.0, 0.054699670523405075, 0.0, 0.2666666805744171, 1.0]","[0.0, 6.9492429524567814e-15, 0.0, 0.0, 0.0, 0.035007789731025696, 0.0, 0.01666666753590107, 1.0]"
93,3,1,-0.0,False,"[0.0, 6.9492429524567814e-15, 0.0, 0.0, 0.0, 0.035007789731025696, 0.0, 0.01666666753590107, 1.0]","[0.0, 5.544958500544612e-18, 0.0, 0.0, 0.0, 0.022404983639717102, 0.0, 0.05000000074505806, 1.0]"
94,3,1,-0.0,False,"[0.0, 5.544958500544612e-18, 0.0, 0.0, 0.0, 0.022404983639717102, 0.0, 0.05000000074505806, 1.0]","[0.0, 4.424448136568713e-21, 0.0, 0.0, 0.0, 0.014339189976453781, 0.0, 0.03166666626930237, 1.0]"
95,3,1,-0.0,False,"[0.0, 4.424448136568713e-21, 0.0, 0.0, 0.0, 0.014339189976453781, 0.0, 0.03166666626930237, 1.0]","[0.0, 3.530367121030248e-24, 0.0, 0.0, 0.0, 0.009177081286907196, 0.0, 0.06499999761581421, 1.0]"
96,3,1,-0.0,False,"[0.0, 3.530367121030248e-24, 0.0, 0.0, 0.0, 0.009177081286907196, 0.0, 0.06499999761581421, 1.0]","[0.0, 2.8169600850070294e-27, 0.0, 0.0, 0.0, 0.005873332265764475, 0.0, 0.09833333641290665, 1.0]"
97,3,1,-0.0,False,"[0.0, 2.8169600850070294e-27, 0.0, 0.0, 0.0, 0.005873332265764475, 0.0, 0.09833333641290665, 1.0]","[0.0, 2.2477163507496934e-30, 0.0, 0.0, 0.0, 0.0037589326966553926, 0.0, 0.1316666603088379, 1.0]"
98,3,1,-0.025,False,"[0.0, 2.2477163507496934e-30, 0.0, 0.0, 0.0, 0.0037589326966553926, 0.0, 0.1316666603088379, 1.0]","[0.05000000074505806, 0.014999999664723873, 0.0, 0.0, 0.0, 0.0024057168047875166, 0.0, 0.16500000655651093, 1.0]"
99,3,0,-6.070360761880874,False,"[0.05000000074505806, 0.014999999664723873, 0.0, 0.0, 0.0, 0.0024057168047875166, 0.0, 0.16500000655651093, 1.0]","[0.05000000074505806, 0.05017969384789467, 0.08352512866258621, 0.10202948749065399, 0.0, 0.1815396547317505, 0.0, 0.19833333790302277, 0.0]"
100,3,0,-12.916833567619324,False,"[0.05000000074505806, 0.05017969384789467, 0.08352512866258621, 0.10202948749065399, 0.0, 0.1815396547317505, 0.0, 0.19833333790302277, 0.0]","[0.0, 4.003951471531764e-05, 0.14447081089019775, 0.14447081089019775, 0.0, 0.11618538200855255, 0.0, 0.2316666692495346, 0.0]"
101,3,0,-21.125941073894502,False,"[0.0, 4.003951471531764e-05, 0.14447081089019775, 0.14447081089019775, 0.0, 0.11618538200855255, 0.0, 0.2316666692495346, 0.0]","[0.0, 3.194843500864408e-08, 0.2042282521724701, 0.2042282521724701, 0.0, 0.07435864210128784, 0.0, 0.26499998569488525, 0.0]"
102,3,0,-28.410294353961945,False,"[0.0, 3.194843500864408e-08, 0.2042282521724701, 0.2042282521724701, 0.0, 0.07435864210128784, 0.0, 0.26499998569488525, 0.0]","[0.0, 2.5492380775760104e-11, 0.2628592550754547, 0.2628592550754547, 0.0, 0.047589533030986786, 0.0, 0.2983333468437195, 0.0]"
103,3,0,-34.470348703861234,False,"[0.0, 2.5492380775760104e-11, 0.2628592550754547, 0.2628592550754547, 0.0, 0.047589533030986786, 0.0, 0.2983333468437195, 0.0]","[0.0, 2.0340947350962202e-14, 0.3119181990623474, 0.3119181990623474, 0.0, 0.030457301065325737, 0.0, 0.3316666781902313, 0.0]"
104,3,1,-26.135290729999543,False,"[0.0, 2.0340947350962202e-14, 0.3119181990623474, 0.3119181990623474, 0.0, 0.030457301065325737, 0.0, 0.3316666781902313, 0.0]","[0.0, 1.6230502882513306e-17, 0.0, 0.0, 0.0, 0.019492672756314278, 0.0, 0.03333333507180214, 1.0]"
105,3,1,-0.0,False,"[0.0, 1.6230502882513306e-17, 0.0, 0.0, 0.0, 0.019492672756314278, 0.0, 0.03333333507180214, 1.0]","[0.0, 1.2950686213570421e-20, 0.0, 0.0, 0.0, 0.012475310824811459, 0.0, 0.06666667014360428, 1.0]"
106,3,1,-0.0,False,"[0.0, 1.2950686213570421e-20, 0.0, 0.0, 0.0, 0.012475310824811459, 0.0, 0.06666667014360428, 1.0]","[0.0, 1.0333646351480099e-23, 0.0, 0.0, 0.0, 0.00798419862985611, 0.0, 0.10000000149011612, 1.0]"
107,3,1,-0.9342026829719543,False,"[0.0, 1.0333646351480099e-23, 0.0, 0.0, 0.0, 0.00798419862985611, 0.0, 0.10000000149011612, 1.0]","[0.0, 0.008954118937253952, 0.019812965765595436, 0.02951720729470253, 0.0, 0.10510988533496857, 0.0, 0.13333334028720856, 1.0]"
